book,characterName,listFile,analysisFile
The_Sound_and_the_Fury,lorraine,Books/The_Sound_and_the_Fury/character_26_list_cleaned.txt,
The_Sound_and_the_Fury,caddy compson,Books/The_Sound_and_the_Fury/character_3_list_cleaned.txt,
The_Sound_and_the_Fury,spoade,Books/The_Sound_and_the_Fury/character_20_list_cleaned.txt,
The_Sound_and_the_Fury,dilsey,Books/The_Sound_and_the_Fury/character_7_list_cleaned.txt,Books/The_Sound_and_the_Fury/character_7_analysis_cleaned.txt
The_Sound_and_the_Fury,uncle maury bascomb,Books/The_Sound_and_the_Fury/character_15_list_cleaned.txt,
The_Sound_and_the_Fury,mr. and mrs. patterson,Books/The_Sound_and_the_Fury/character_16_list_cleaned.txt,
The_Sound_and_the_Fury,reverend shegog,Books/The_Sound_and_the_Fury/character_29_list_cleaned.txt,
The_Sound_and_the_Fury,frony,Books/The_Sound_and_the_Fury/character_11_list_cleaned.txt,
The_Sound_and_the_Fury,benjy compson,Books/The_Sound_and_the_Fury/character_5_list_cleaned.txt,Books/The_Sound_and_the_Fury/character_5_analysis_cleaned.txt
The_Sound_and_the_Fury,t.p.,Books/The_Sound_and_the_Fury/character_9_list_cleaned.txt,
The_Sound_and_the_Fury,versh,Books/The_Sound_and_the_Fury/character_10_list_cleaned.txt,
The_Sound_and_the_Fury,damuddy,Books/The_Sound_and_the_Fury/character_14_list_cleaned.txt,
The_Sound_and_the_Fury,earl,Books/The_Sound_and_the_Fury/character_27_list_cleaned.txt,
The_Sound_and_the_Fury,roskus,Books/The_Sound_and_the_Fury/character_8_list_cleaned.txt,
The_Sound_and_the_Fury,charlie,Books/The_Sound_and_the_Fury/character_17_list_cleaned.txt,
The_Sound_and_the_Fury,quentin compson,Books/The_Sound_and_the_Fury/character_2_list_cleaned.txt,Books/The_Sound_and_the_Fury/character_2_analysis_cleaned.txt
The_Sound_and_the_Fury,deacon,Books/The_Sound_and_the_Fury/character_23_list_cleaned.txt,
The_Sound_and_the_Fury,jason compson iii,Books/The_Sound_and_the_Fury/character_0_list_cleaned.txt,
The_Sound_and_the_Fury,luster,Books/The_Sound_and_the_Fury/character_12_list_cleaned.txt,
The_Sound_and_the_Fury,mrs. bland,Books/The_Sound_and_the_Fury/character_22_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,onux,Books/The_Sovereignty_and_Goodness_of_God/character_13_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,mary thurston,Books/The_Sovereignty_and_Goodness_of_God/character_10_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,wettimore,Books/The_Sovereignty_and_Goodness_of_God/character_12_list_cleaned.txt,Books/The_Sovereignty_and_Goodness_of_God/character_12_analysis_cleaned.txt
The_Sovereignty_and_Goodness_of_God,tom and peter,Books/The_Sovereignty_and_Goodness_of_God/character_11_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,john gilbert,Books/The_Sovereignty_and_Goodness_of_God/character_7_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,king philip,Books/The_Sovereignty_and_Goodness_of_God/character_5_list_cleaned.txt,Books/The_Sovereignty_and_Goodness_of_God/character_5_analysis_cleaned.txt
The_Sovereignty_and_Goodness_of_God,mary rowlandson (daughter),Books/The_Sovereignty_and_Goodness_of_God/character_3_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,quannopin,Books/The_Sovereignty_and_Goodness_of_God/character_14_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,thomas read,Books/The_Sovereignty_and_Goodness_of_God/character_9_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,mary rowlandson,Books/The_Sovereignty_and_Goodness_of_God/character_0_list_cleaned.txt,Books/The_Sovereignty_and_Goodness_of_God/character_0_analysis_cleaned.txt
The_Sovereignty_and_Goodness_of_God,sarah rowlandson,Books/The_Sovereignty_and_Goodness_of_God/character_4_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,joseph rowlandson (son),Books/The_Sovereignty_and_Goodness_of_God/character_2_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,reverend joseph rowlandson,Books/The_Sovereignty_and_Goodness_of_God/character_1_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,thomas shepard,Books/The_Sovereignty_and_Goodness_of_God/character_15_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,john hoar,Books/The_Sovereignty_and_Goodness_of_God/character_8_list_cleaned.txt,
The_Sovereignty_and_Goodness_of_God,robert pepper,Books/The_Sovereignty_and_Goodness_of_God/character_6_list_cleaned.txt,
The_Story_of_an_Hour,brently mallard,Books/The_Story_of_an_Hour/character_1_list_cleaned.txt,
The_Story_of_an_Hour,josephine,Books/The_Story_of_an_Hour/character_2_list_cleaned.txt,
The_Story_of_an_Hour,louise mallard,Books/The_Story_of_an_Hour/character_0_list_cleaned.txt,Books/The_Story_of_an_Hour/character_0_analysis_cleaned.txt
The_Story_of_an_Hour,richards,Books/The_Story_of_an_Hour/character_3_list_cleaned.txt,
The_Stranger,the director,Books/The_Stranger/character_8_list_cleaned.txt,
The_Stranger,raymond sintes,Books/The_Stranger/character_2_list_cleaned.txt,Books/The_Stranger/character_2_analysis_cleaned.txt
The_Stranger,meursault,Books/The_Stranger/character_0_list_cleaned.txt,Books/The_Stranger/character_0_analysis_cleaned.txt
The_Stranger,celeste,Books/The_Stranger/character_9_list_cleaned.txt,
The_Stranger,the caretaker,Books/The_Stranger/character_7_list_cleaned.txt,
The_Stranger,the prosecutor,Books/The_Stranger/character_11_list_cleaned.txt,
The_Stranger,salamano,Books/The_Stranger/character_12_list_cleaned.txt,
The_Stranger,the chaplain,Books/The_Stranger/character_4_list_cleaned.txt,
The_Stranger,meursault's mother,Books/The_Stranger/character_3_list_cleaned.txt,
The_Stranger,marie cardona,Books/The_Stranger/character_1_list_cleaned.txt,Books/The_Stranger/character_1_analysis_cleaned.txt
The_Stranger,the arab,Books/The_Stranger/character_13_list_cleaned.txt,
The_Stranger,thomas perez,Books/The_Stranger/character_5_list_cleaned.txt,
The_Stranger,the examining magistrate,Books/The_Stranger/character_6_list_cleaned.txt,
The_Stranger,masson,Books/The_Stranger/character_10_list_cleaned.txt,
The_Sun_Also_Rises,jake barnes,Books/The_Sun_Also_Rises/character_0_list_cleaned.txt,Books/The_Sun_Also_Rises/character_0_analysis_cleaned.txt
The_Sun_Also_Rises,lady brett ashley,Books/The_Sun_Also_Rises/character_1_list_cleaned.txt,Books/The_Sun_Also_Rises/character_1_analysis_cleaned.txt
The_Sun_Also_Rises,harvey stone,Books/The_Sun_Also_Rises/character_12_list_cleaned.txt,
The_Sun_Also_Rises,belmonte,Books/The_Sun_Also_Rises/character_11_list_cleaned.txt,
The_Sun_Also_Rises,mike campbell,Books/The_Sun_Also_Rises/character_4_list_cleaned.txt,
The_Sun_Also_Rises,wilson-harris,Books/The_Sun_Also_Rises/character_9_list_cleaned.txt,
The_Sun_Also_Rises,count mippipopolous,Books/The_Sun_Also_Rises/character_8_list_cleaned.txt,
The_Sun_Also_Rises,frances clyne,Books/The_Sun_Also_Rises/character_7_list_cleaned.txt,
The_Sun_Also_Rises,pedro romero,Books/The_Sun_Also_Rises/character_5_list_cleaned.txt,
The_Sun_Also_Rises,bill gorton,Books/The_Sun_Also_Rises/character_3_list_cleaned.txt,
The_Sun_Also_Rises,robert cohn,Books/The_Sun_Also_Rises/character_2_list_cleaned.txt,Books/The_Sun_Also_Rises/character_2_analysis_cleaned.txt
The_Sun_Also_Rises,montoya,Books/The_Sun_Also_Rises/character_6_list_cleaned.txt,
The_Sun_Also_Rises,georgette,Books/The_Sun_Also_Rises/character_10_list_cleaned.txt,
The_Swimmer,neddy merrill,Books/The_Swimmer/character_0_list_cleaned.txt,Books/The_Swimmer/character_0_analysis_cleaned.txt
The_Taming_of_the_Shrew,grumio,Books/The_Taming_of_the_Shrew/character_7_list_cleaned.txt,
The_Taming_of_the_Shrew,tranio,Books/The_Taming_of_the_Shrew/character_5_list_cleaned.txt,
The_Taming_of_the_Shrew,baptista,Books/The_Taming_of_the_Shrew/character_3_list_cleaned.txt,
The_Taming_of_the_Shrew,bianca,Books/The_Taming_of_the_Shrew/character_2_list_cleaned.txt,
The_Taming_of_the_Shrew,lucentio,Books/The_Taming_of_the_Shrew/character_4_list_cleaned.txt,Books/The_Taming_of_the_Shrew/character_4_list_cleaned.txt
The_Taming_of_the_Shrew,katherine,Books/The_Taming_of_the_Shrew/character_0_list_cleaned.txt,Books/The_Taming_of_the_Shrew/character_0_list_cleaned.txt
The_Taming_of_the_Shrew,biondello,Books/The_Taming_of_the_Shrew/character_8_list_cleaned.txt,
The_Taming_of_the_Shrew,christopher sly,Books/The_Taming_of_the_Shrew/character_9_list_cleaned.txt,
The_Taming_of_the_Shrew,petruchio,Books/The_Taming_of_the_Shrew/character_1_list_cleaned.txt,Books/The_Taming_of_the_Shrew/character_1_list_cleaned.txt
The_Taming_of_the_Shrew,gremio and hortensio,Books/The_Taming_of_the_Shrew/character_6_list_cleaned.txt,
The_Tempest,gonzalo,Books/The_Tempest/character_8_list_cleaned.txt,
The_Tempest,prospero,Books/The_Tempest/character_0_list_cleaned.txt,Books/The_Tempest/character_0_list_cleaned.txt
The_Tempest,caliban,Books/The_Tempest/character_3_list_cleaned.txt,Books/The_Tempest/character_3_list_cleaned.txt
The_Tempest,antonio,Books/The_Tempest/character_6_list_cleaned.txt,
The_Tempest,alonso,Books/The_Tempest/character_5_list_cleaned.txt,
The_Tempest,ariel,Books/The_Tempest/character_2_list_cleaned.txt,
The_Tempest,trinculo & stephano,Books/The_Tempest/character_9_list_cleaned.txt,
The_Tempest,miranda,Books/The_Tempest/character_1_list_cleaned.txt,Books/The_Tempest/character_1_list_cleaned.txt
The_Tempest,boatswain,Books/The_Tempest/character_10_list_cleaned.txt,
The_Tempest,ferdinand,Books/The_Tempest/character_4_list_cleaned.txt,
The_Tempest,sebastian,Books/The_Tempest/character_7_list_cleaned.txt,
The_Things_They_Carried,mitchell sanders,Books/The_Things_They_Carried/character_2_list_cleaned.txt,Books/The_Things_They_Carried/character_2_analysis_cleaned.txt
The_Things_They_Carried,mark fossie,Books/The_Things_They_Carried/character_16_list_cleaned.txt,
The_Things_They_Carried,curt lemon,Books/The_Things_They_Carried/character_7_list_cleaned.txt,
The_Things_They_Carried,bobby jorgenson,Books/The_Things_They_Carried/character_12_list_cleaned.txt,
The_Things_They_Carried,azar,Books/The_Things_They_Carried/character_11_list_cleaned.txt,
The_Things_They_Carried,mary anne bell,Books/The_Things_They_Carried/character_15_list_cleaned.txt,
The_Things_They_Carried,tim o'brien,Books/The_Things_They_Carried/character_0_list_cleaned.txt,Books/The_Things_They_Carried/character_0_analysis_cleaned.txt
The_Things_They_Carried,henry dobbins,Books/The_Things_They_Carried/character_5_list_cleaned.txt,
The_Things_They_Carried,dave jensen,Books/The_Things_They_Carried/character_10_list_cleaned.txt,
The_Things_They_Carried,lee strunk,Books/The_Things_They_Carried/character_9_list_cleaned.txt,
The_Things_They_Carried,ted lavender,Books/The_Things_They_Carried/character_8_list_cleaned.txt,
The_Things_They_Carried,kathleen,Books/The_Things_They_Carried/character_14_list_cleaned.txt,
The_Things_They_Carried,kiowa,Books/The_Things_They_Carried/character_3_list_cleaned.txt,Books/The_Things_They_Carried/character_3_analysis_cleaned.txt
The_Things_They_Carried,elroy berdahl,Books/The_Things_They_Carried/character_13_list_cleaned.txt,
The_Things_They_Carried,linda,Books/The_Things_They_Carried/character_17_list_cleaned.txt,
The_Things_They_Carried,jimmy cross,Books/The_Things_They_Carried/character_1_list_cleaned.txt,Books/The_Things_They_Carried/character_1_analysis_cleaned.txt
The_Things_They_Carried,"bob ""rat"" kiley",Books/The_Things_They_Carried/character_6_list_cleaned.txt,
The_Things_They_Carried,norman bowker,Books/The_Things_They_Carried/character_4_list_cleaned.txt,
The_Three_Musketeers,grimaud,Books/The_Three_Musketeers/character_18_list_cleaned.txt,
The_Three_Musketeers,monsieur bonacieux,Books/The_Three_Musketeers/character_6_list_cleaned.txt,
The_Three_Musketeers,queen anne,Books/The_Three_Musketeers/character_10_list_cleaned.txt,
The_Three_Musketeers,comte de rochefort,Books/The_Three_Musketeers/character_13_list_cleaned.txt,
The_Three_Musketeers,cardinal richelieu,Books/The_Three_Musketeers/character_9_list_cleaned.txt,
The_Three_Musketeers,john felton,Books/The_Three_Musketeers/character_16_list_cleaned.txt,
The_Three_Musketeers,planchet,Books/The_Three_Musketeers/character_17_list_cleaned.txt,
The_Three_Musketeers,mousqueton,Books/The_Three_Musketeers/character_19_list_cleaned.txt,
The_Three_Musketeers,d'artagnan,Books/The_Three_Musketeers/character_0_list_cleaned.txt,
The_Three_Musketeers,bazin,Books/The_Three_Musketeers/character_20_list_cleaned.txt,
The_Three_Musketeers,kitty,Books/The_Three_Musketeers/character_15_list_cleaned.txt,
The_Three_Musketeers,madame de coquenard,Books/The_Three_Musketeers/character_21_list_cleaned.txt,
The_Three_Musketeers,athos,Books/The_Three_Musketeers/character_1_list_cleaned.txt,
The_Three_Musketeers,madame de chevreuse,Books/The_Three_Musketeers/character_22_list_cleaned.txt,
The_Three_Musketeers,madame bonacieux,Books/The_Three_Musketeers/character_5_list_cleaned.txt,
The_Three_Musketeers,aramis,Books/The_Three_Musketeers/character_2_list_cleaned.txt,
The_Three_Musketeers,king louis xiii,Books/The_Three_Musketeers/character_8_list_cleaned.txt,
The_Three_Musketeers,comte de wardes,Books/The_Three_Musketeers/character_14_list_cleaned.txt,
The_Three_Musketeers,porthos,Books/The_Three_Musketeers/character_3_list_cleaned.txt,
The_Three_Musketeers,lord de winter,Books/The_Three_Musketeers/character_12_list_cleaned.txt,
The_Three_Musketeers,"george villiers, the duke of buckingham",Books/The_Three_Musketeers/character_11_list_cleaned.txt,
The_Three_Musketeers,lady de winter,Books/The_Three_Musketeers/character_4_list_cleaned.txt,
The_Three_Musketeers,monsieur de treville,Books/The_Three_Musketeers/character_7_list_cleaned.txt,
The_Time_Machine,the narrator,Books/The_Time_Machine/character_1_list_cleaned.txt,
The_Time_Machine,weena,Books/The_Time_Machine/character_2_list_cleaned.txt,
The_Time_Machine,the time traveller,Books/The_Time_Machine/character_0_list_cleaned.txt,
The_Trial,uncle karl,Books/The_Trial/character_3_list_cleaned.txt,
The_Trial,assistant manager,Books/The_Trial/character_6_list_cleaned.txt,
The_Trial,joseph k.,Books/The_Trial/character_0_list_cleaned.txt,
The_Trial,"huld, the lawyer",Books/The_Trial/character_4_list_cleaned.txt,
The_Trial,leni,Books/The_Trial/character_5_list_cleaned.txt,
The_Trial,fraulein burstner,Books/The_Trial/character_1_list_cleaned.txt,
The_Trial,frau grubach,Books/The_Trial/character_2_list_cleaned.txt,
The_Trial,"titorelli, the painter",Books/The_Trial/character_8_list_cleaned.txt,
The_Trial,"block, the tradesman",Books/The_Trial/character_7_list_cleaned.txt,
The_Turn_of_the_Screw,miss jessel,Books/The_Turn_of_the_Screw/character_6_list_cleaned.txt,
The_Turn_of_the_Screw,griffin,Books/The_Turn_of_the_Screw/character_10_list_cleaned.txt,
The_Turn_of_the_Screw,flora,Books/The_Turn_of_the_Screw/character_3_list_cleaned.txt,Books/The_Turn_of_the_Screw/character_3_analysis_cleaned.txt
The_Turn_of_the_Screw,the governess,Books/The_Turn_of_the_Screw/character_0_list_cleaned.txt,Books/The_Turn_of_the_Screw/character_0_analysis_cleaned.txt
The_Turn_of_the_Screw,peter quint,Books/The_Turn_of_the_Screw/character_5_list_cleaned.txt,
The_Turn_of_the_Screw,luke,Books/The_Turn_of_the_Screw/character_7_list_cleaned.txt,
The_Turn_of_the_Screw,the children's uncle,Books/The_Turn_of_the_Screw/character_4_list_cleaned.txt,
The_Turn_of_the_Screw,douglas,Books/The_Turn_of_the_Screw/character_9_list_cleaned.txt,
The_Turn_of_the_Screw,anonymous narrator,Books/The_Turn_of_the_Screw/character_8_list_cleaned.txt,
The_Turn_of_the_Screw,miles,Books/The_Turn_of_the_Screw/character_2_list_cleaned.txt,Books/The_Turn_of_the_Screw/character_2_analysis_cleaned.txt
The_Turn_of_the_Screw,mrs. grose,Books/The_Turn_of_the_Screw/character_1_list_cleaned.txt,Books/The_Turn_of_the_Screw/character_1_analysis_cleaned.txt
The_Turn_of_the_Screw,women at the gathering,Books/The_Turn_of_the_Screw/character_11_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,sir eglamour,Books/The_Two_Gentlemen_of_Verona/character_9_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,silvia,Books/The_Two_Gentlemen_of_Verona/character_3_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,julia,Books/The_Two_Gentlemen_of_Verona/character_2_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,valentine,Books/The_Two_Gentlemen_of_Verona/character_1_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,outlaws,Books/The_Two_Gentlemen_of_Verona/character_12_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,host,Books/The_Two_Gentlemen_of_Verona/character_11_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,proteus,Books/The_Two_Gentlemen_of_Verona/character_0_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,crab,Books/The_Two_Gentlemen_of_Verona/character_13_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,panthino,Books/The_Two_Gentlemen_of_Verona/character_14_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,lucetta,Books/The_Two_Gentlemen_of_Verona/character_5_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,duke of milan,Books/The_Two_Gentlemen_of_Verona/character_4_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,antonio,Books/The_Two_Gentlemen_of_Verona/character_10_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,speed,Books/The_Two_Gentlemen_of_Verona/character_7_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,launce,Books/The_Two_Gentlemen_of_Verona/character_6_list_cleaned.txt,
The_Two_Gentlemen_of_Verona,thurio,Books/The_Two_Gentlemen_of_Verona/character_8_list_cleaned.txt,
The_Two_Towers,frodo baggins,Books/The_Two_Towers/character_0_list_cleaned.txt,Books/The_Two_Towers/character_0_analysis_cleaned.txt
The_Two_Towers,shadowfax,Books/The_Two_Towers/character_27_list_cleaned.txt,
The_Two_Towers,hama,Books/The_Two_Towers/character_24_list_cleaned.txt,
The_Two_Towers,mablung and damrod,Books/The_Two_Towers/character_23_list_cleaned.txt,
The_Two_Towers,meriadoc (merry) brandybuck,Books/The_Two_Towers/character_8_list_cleaned.txt,
The_Two_Towers,the nazgul,Books/The_Two_Towers/character_10_list_cleaned.txt,
The_Two_Towers,the uruk-hai,Books/The_Two_Towers/character_16_list_cleaned.txt,
The_Two_Towers,gimli,Books/The_Two_Towers/character_4_list_cleaned.txt,
The_Two_Towers,legolas,Books/The_Two_Towers/character_3_list_cleaned.txt,
The_Two_Towers,ugluk,Books/The_Two_Towers/character_17_list_cleaned.txt,
The_Two_Towers,gandalf the white,Books/The_Two_Towers/character_2_list_cleaned.txt,Books/The_Two_Towers/character_2_analysis_cleaned.txt
The_Two_Towers,eomer,Books/The_Two_Towers/character_19_list_cleaned.txt,
The_Two_Towers,fangorn,Books/The_Two_Towers/character_25_list_cleaned.txt,
The_Two_Towers,bregalad,Books/The_Two_Towers/character_26_list_cleaned.txt,
The_Two_Towers,gollum (smeagol),Books/The_Two_Towers/character_13_list_cleaned.txt,
The_Two_Towers,saruman the white,Books/The_Two_Towers/character_11_list_cleaned.txt,
The_Two_Towers,faramir,Books/The_Two_Towers/character_22_list_cleaned.txt,
The_Two_Towers,peregrin (pippin) took,Books/The_Two_Towers/character_7_list_cleaned.txt,
The_Two_Towers,aragorn,Books/The_Two_Towers/character_5_list_cleaned.txt,
The_Two_Towers,grima wormtongue,Books/The_Two_Towers/character_12_list_cleaned.txt,
The_Two_Towers,sauron,Books/The_Two_Towers/character_9_list_cleaned.txt,
The_Two_Towers,shelob,Books/The_Two_Towers/character_14_list_cleaned.txt,
The_Two_Towers,orcs,Books/The_Two_Towers/character_15_list_cleaned.txt,
The_Two_Towers,samwise (sam) gamgee,Books/The_Two_Towers/character_1_list_cleaned.txt,
The_Two_Towers,gorbag and shagrat,Books/The_Two_Towers/character_18_list_cleaned.txt,
The_Two_Towers,boromir,Books/The_Two_Towers/character_6_list_cleaned.txt,
The_Two_Towers,theoden,Books/The_Two_Towers/character_20_list_cleaned.txt,
The_Two_Towers,eowyn,Books/The_Two_Towers/character_21_list_cleaned.txt,
The_Unvanquished,drusilla,Books/The_Unvanquished/character_3_list_cleaned.txt,Books/The_Unvanquished/character_3_analysis_cleaned.txt
The_Unvanquished,bayard sartoris,Books/The_Unvanquished/character_0_list_cleaned.txt,
The_Unvanquished,professor wilkins,Books/The_Unvanquished/character_18_list_cleaned.txt,
The_Unvanquished,george wyatt,Books/The_Unvanquished/character_20_list_cleaned.txt,
The_Unvanquished,loosh and philadelphy,Books/The_Unvanquished/character_13_list_cleaned.txt,
The_Unvanquished,mrs. compson and mrs. habersham,Books/The_Unvanquished/character_9_list_cleaned.txt,
The_Unvanquished,uncle buck,Books/The_Unvanquished/character_7_list_cleaned.txt,
The_Unvanquished,grumby,Books/The_Unvanquished/character_11_list_cleaned.txt,
The_Unvanquished,ab snopes,Books/The_Unvanquished/character_6_list_cleaned.txt,
The_Unvanquished,ben redmond,Books/The_Unvanquished/character_12_list_cleaned.txt,
The_Unvanquished,joby,Books/The_Unvanquished/character_14_list_cleaned.txt,
The_Unvanquished,ringo,Books/The_Unvanquished/character_1_list_cleaned.txt,
The_Unvanquished,louvinia,Books/The_Unvanquished/character_5_list_cleaned.txt,
The_Unvanquished,brother fortinbride,Books/The_Unvanquished/character_15_list_cleaned.txt,
The_Unvanquished,colonel nathaniel dick,Books/The_Unvanquished/character_10_list_cleaned.txt,
The_Unvanquished,gavin breckbridge,Books/The_Unvanquished/character_16_list_cleaned.txt,
The_Unvanquished,the burdens,Books/The_Unvanquished/character_17_list_cleaned.txt,
The_Unvanquished,rosa millard,Books/The_Unvanquished/character_4_list_cleaned.txt,
The_Unvanquished,aunt jenny,Books/The_Unvanquished/character_19_list_cleaned.txt,
The_Unvanquished,colonel john sartoris,Books/The_Unvanquished/character_2_list_cleaned.txt,
The_Unvanquished,aunt louisa,Books/The_Unvanquished/character_8_list_cleaned.txt,
The_Waves,neville,Books/The_Waves/character_4_list_cleaned.txt,Books/The_Waves/character_4_analysis_cleaned.txt
The_Waves,jinny,Books/The_Waves/character_2_list_cleaned.txt,Books/The_Waves/character_2_analysis_cleaned.txt
The_Waves,louis,Books/The_Waves/character_3_list_cleaned.txt,Books/The_Waves/character_3_analysis_cleaned.txt
The_Waves,dr. crane,Books/The_Waves/character_1_list_cleaned.txt,
The_Waves,susan,Books/The_Waves/character_7_list_cleaned.txt,Books/The_Waves/character_7_analysis_cleaned.txt
The_Waves,bernard,Books/The_Waves/character_0_list_cleaned.txt,Books/The_Waves/character_0_analysis_cleaned.txt
The_Waves,rhoda,Books/The_Waves/character_6_list_cleaned.txt,Books/The_Waves/character_6_analysis_cleaned.txt
The_Waves,percival,Books/The_Waves/character_5_list_cleaned.txt,
The_Winters_Tale,shepherd,Books/The_Winters_Tale/character_8_list_cleaned.txt,
The_Winters_Tale,paulina,Books/The_Winters_Tale/character_6_list_cleaned.txt,
The_Winters_Tale,leontes,Books/The_Winters_Tale/character_0_list_cleaned.txt,
The_Winters_Tale,polixenes,Books/The_Winters_Tale/character_3_list_cleaned.txt,
The_Winters_Tale,dion,Books/The_Winters_Tale/character_13_list_cleaned.txt,
The_Winters_Tale,archidamus,Books/The_Winters_Tale/character_15_list_cleaned.txt,
The_Winters_Tale,cleomenes,Books/The_Winters_Tale/character_12_list_cleaned.txt,
The_Winters_Tale,clown,Books/The_Winters_Tale/character_10_list_cleaned.txt,
The_Winters_Tale,hermione,Books/The_Winters_Tale/character_1_list_cleaned.txt,
The_Winters_Tale,autolycus,Books/The_Winters_Tale/character_7_list_cleaned.txt,
The_Winters_Tale,emilia,Books/The_Winters_Tale/character_14_list_cleaned.txt,
The_Winters_Tale,camillo,Books/The_Winters_Tale/character_5_list_cleaned.txt,
The_Winters_Tale,florizel,Books/The_Winters_Tale/character_4_list_cleaned.txt,
The_Winters_Tale,mamillius,Books/The_Winters_Tale/character_11_list_cleaned.txt,
The_Winters_Tale,perdita,Books/The_Winters_Tale/character_2_list_cleaned.txt,
The_Winters_Tale,antigonus,Books/The_Winters_Tale/character_9_list_cleaned.txt,
The_Yellow_Wallpaper,the narrator,Books/The_Yellow_Wallpaper/character_0_list_cleaned.txt,Books/The_Yellow_Wallpaper/character_0_analysis_cleaned.txt
The_Yellow_Wallpaper,john,Books/The_Yellow_Wallpaper/character_1_list_cleaned.txt,Books/The_Yellow_Wallpaper/character_1_analysis_cleaned.txt
The_Yellow_Wallpaper,jennie,Books/The_Yellow_Wallpaper/character_2_list_cleaned.txt,
Things_Fall_Apart,ekwefi,Books/Things_Fall_Apart/character_10_list_cleaned.txt,
Things_Fall_Apart,okagbue uyanwa,Books/Things_Fall_Apart/character_17_list_cleaned.txt,
Things_Fall_Apart,obiageli,Books/Things_Fall_Apart/character_19_list_cleaned.txt,
Things_Fall_Apart,ojiugo,Books/Things_Fall_Apart/character_20_list_cleaned.txt,
Things_Fall_Apart,mr. kiaga,Books/Things_Fall_Apart/character_16_list_cleaned.txt,
Things_Fall_Apart,mr. brown,Books/Things_Fall_Apart/character_4_list_cleaned.txt,Books/Things_Fall_Apart/character_4_analysis_cleaned.txt
Things_Fall_Apart,ezinma,Books/Things_Fall_Apart/character_2_list_cleaned.txt,Books/Things_Fall_Apart/character_2_analysis_cleaned.txt
Things_Fall_Apart,ikemefuna,Books/Things_Fall_Apart/character_3_list_cleaned.txt,
Things_Fall_Apart,uchendu,Books/Things_Fall_Apart/character_6_list_cleaned.txt,
Things_Fall_Apart,okonkwo,Books/Things_Fall_Apart/character_0_list_cleaned.txt,Books/Things_Fall_Apart/character_0_analysis_cleaned.txt
Things_Fall_Apart,maduka,Books/Things_Fall_Apart/character_18_list_cleaned.txt,
Things_Fall_Apart,the district commissioner,Books/Things_Fall_Apart/character_7_list_cleaned.txt,
Things_Fall_Apart,akunna,Books/Things_Fall_Apart/character_14_list_cleaned.txt,
Things_Fall_Apart,nwakibie,Books/Things_Fall_Apart/character_15_list_cleaned.txt,
Things_Fall_Apart,nwoye,Books/Things_Fall_Apart/character_1_list_cleaned.txt,Books/Things_Fall_Apart/character_1_analysis_cleaned.txt
Things_Fall_Apart,chielo,Books/Things_Fall_Apart/character_13_list_cleaned.txt,
Things_Fall_Apart,enoch,Books/Things_Fall_Apart/character_11_list_cleaned.txt,
Things_Fall_Apart,unoka,Books/Things_Fall_Apart/character_8_list_cleaned.txt,
Things_Fall_Apart,ogbuefi ezeudu,Books/Things_Fall_Apart/character_12_list_cleaned.txt,
Things_Fall_Apart,reverend james smith,Books/Things_Fall_Apart/character_5_list_cleaned.txt,
Things_Fall_Apart,obierika,Books/Things_Fall_Apart/character_9_list_cleaned.txt,
This_Side_of_Paradise,monsignor darcy,Books/This_Side_of_Paradise/character_3_list_cleaned.txt,
This_Side_of_Paradise,amory blaine,Books/This_Side_of_Paradise/character_0_list_cleaned.txt,
This_Side_of_Paradise,thomas park d'invilliers,Books/This_Side_of_Paradise/character_5_list_cleaned.txt,
This_Side_of_Paradise,rosalind connage,Books/This_Side_of_Paradise/character_1_list_cleaned.txt,
This_Side_of_Paradise,dawson ryder,Books/This_Side_of_Paradise/character_4_list_cleaned.txt,
This_Side_of_Paradise,mr. ferrenby,Books/This_Side_of_Paradise/character_11_list_cleaned.txt,
